id,street,city,zip
86000228,519 S Franklin Road,Mount Airy,27017
86000229,948 Copeland School Road,Dobson,27017
86000230,734 Flippin Road,Lowgap,27024
86000231,1539 E Pine Street,Mount Airy,27030
86000232,315 Culbert Street,Mount Airy,27030
86000244,400 West Atkins Street,Dobson,27017
86000258,135 Old Virginia Road,Elkin,28621
86000303,505 Mountain Park Road,State Road,28676
86000304,710 Cadle Ford Road,Mount Airy,27030
86000319,132 Shoals Road,Pinnacle,27043
86000325,273 Jessup Grove Church Road,Pilot Mountain,27041
86000327,1800 Shoals Road,Pinnacle,27043
86000337,338 East Pine Street,Mount Airy,27030
86000351,122 Williamson Ave,Mount Airy,27030
86000353,401 S South Street,Mount Airy,27030
86000354,760 Riverside Drive,Mount Airy,27030
86000355,203 Piedmont Triad West Drive,Mount Airy,27030
86000356,850 Johnson Ridge Road,Elkin,28621
86000358,412 Junction Street,Mount Airy,27030
86000359,170 Hartway Lane,Mount Airy,27030
86000363,719 Rockford Road,Dobson,27017
86000364,218 Friends Street,Pilot Mountain,27041
86000387,720 West Kapp Street,Dobson,27017
86000393,721 South Main Street,Dobson,27017
86000402,650 Nc Hwy 268 W,Elkin,28621
8652344,1909 N  Main Street,Mount Airy,27030
8655015,205 Marshall Farm Road,Mount Airy,27030
8655016,101 Mcmickles School Rd,Dobson,27017
8655027,453 Oak Grove Road,Elkin,28621
87000057,46 Cutler Drive,Whittier,28789
87000008,60 Old Almond School Road,Bryson City,28713
87000020,44 Teptal Terrace Rd,Bryson City,28713
87000035,10 Adams Creek Rd,Cherokee,28719
87000041,498 Arlington Ave,Bryson City,28713
87000045,249 School Dr,Bryson City,28713
87000064,30 Morning Star Drive,Bryson City,28713
87000077,60 Water Dam Road,Cherokee,28719
87000078,1582 Big Cove Rd,Cherokee,28719
8755020,61 Children's Home Loop Road,Cherokee,28719
88000052,181 Hillview Extension,Brevard,28712
88000080,169 Main Street,Rosman,28772
88000087,38 Old Hendersonville Hwy,Brevard,28712
88000092,504 Knob Road,Pisgah Forest,28768
88000096,399 Greenville Highway,Brevard,28712
88000097,1131 Wilson Road,Pisgah Forest,28768
88000100,399 Greenville Hwy,Brevard,28712
88000101,11839 Rosman Hwy,Lake Toxaway,28747
88000102,167 Rosman School Rd,Rosman,28772
8855018,89 Chestnut Street West,Rosman,28772
8855042,299 South Broad Street,Brevard,28712
89000015,190 L A Kieser Rd,Columbia,27925
89000019,486 Elementary School Road,Columbia,27925
8959000,285 Elvin Drive,Columbia,27925
90000028,5301 Country Lane,Monroe,28110
90000080,3911 Matthews Weddington  Rd,Matthews,28104
90000099,8100 Castlemaine Dr,Matthews,28105
90000109,2122 Wedgewood Drive,Matthews,28105
90000179,2930  Bernard Castle Ln,Matthews,28104
90000241,609 Gladedale Lane,Monroe,28110
90000280,1428 Stafford Street Extension,Monroe,28110
90000390,5013 Lazy Day Lane,Indian Trail,28079
90000393,103 Big Dipper Court,Wingate,28174
90000462,510 East Union Street,Marshville,28103
90000464,2746 Gusty Lane,Monroe,28110
90000489,319 Annaberg Lane,Monroe,28110
9005146,1702 Mussellwhite Road,Wingate,28174
9005148,1105 Deese Rd,Monroe,28110
90000021,1101 Old Providence Road,Waxhaw,28173
90000023,5210 Rogers Road,Monroe,28110
90000061,6106 Hwy 205,Marshville,28103
90000064,411 Western Union School Rd,Waxhaw,28173
90000066,1200 Concord Avenue,Monroe,28110
90000132,801 Sanlee Drive,Monroe,28110
90000138,3927 Twelve Mile Creek Rd,Matthews,28105
90000139,4416 Sardis Church Road,Monroe,28110
90000153,109 Camelia Dr,Monroe,28110
90000159,1103 Unarco Rd,Marshville,28103
90000169,1714 Charlotte Ave,Monroe,28110
90000177,8100 Old Waxhaw Monroe Rd,Waxhaw,28173
90000198,110 Clontz Rd,Monroe,28110
90000217,3145 Highway 74 East,Monroe,28112
90000225,780 Sutton Place,Monroe,28112
90000226,9700 Marvin Weddington Road,Waxhaw,28173
90000267,2843 Ridge Road,Indian Trail,28079
90000268,3101 Antioch Church Road,Matthews,28104
90000284,5549 Potter Road,Matthews,28104
90000286,501 Lancaster Avenue,Monroe,28112
90000290,8701 Kensington Drive,Waxhaw,28173
90000291,10101 Waxhaw Manor Drive,Waxhaw,28173
90000315,2541 Old Charlotte Highway,Monroe,28110
90000340,1100 Waxhaw Indiantrail Rd,Waxhaw,28173
90000341,500 North Rocky River Road,Monroe,28110
90000342,320 Reid Dairy Road,Waxhaw,28173
90000357,5200 Rogers Road,Monroe,28112
90000358,3501 Stallings Road,Stallings,28104
90000362,509 Weddington Road,Weddington,28104
90000370,3309 Faith Church Road,Indian Trail,28079
90000372,1004 Harvest Red Road,Indian Trail,28079
90000377,3816 Morgan Mill Road,Monroe,28110
90000378,5627 Poplin Road,Indian Trail,28079
90000385,6800 Stevens Mill Road,Matthews,28104
90000386,120 Business Park Drive,Indian Trail,28079
90000389,401 South Jackson Avenue,Waxhaw,28173
90000392,108 Indian Trail Road South,Indian Trail,28079
90000396,1528 Providence Road South,Waxhaw,28173
90000397,5407 Potter Road,Stallings,28104
90000401,3701 West  Hwy 74,Monroe,28110
90000406,2814 Gray Fox Road,Indian Trail,28079
90000419,9917 Rea Road,Waxhaw,28173
90000425,4823 Old Charlotte Hwy,Monroe,28110
90000437,750 Maurice Street,Monroe,28112
90000441,1101 Old Providence Road,Waxhaw,28173
90000442,200 Education Road,Indian Trail,28079
90000444,6010 Mill Grove Road,Indian Trail,28079
90000454,309 Clara Street,Monroe,28112
90000456,5114 Rogers Road,Monroe,28110
90000460,4405 Sardis Church Road,Monroe,28110
90000467,15000 Lawyers Road,Matthews,28104
90000476,15055 Idlewild Road,Stallings,28104
90000480,4710 Waxhaw-Marvin Road,Waxhaw,28173
90000482,3620 Hwy 74 East,Wingate,28174
90000486,1630 Concord Ave Ste A,Monroe,28110
90000488,4012 Western Union School Rd,Waxhaw,28173
90000490,3420 Pleasant Plains Rd,Stallings,28104
90000491,2251 Stallings Road,Matthews,28104
90000494,3424 Pleasant Plains Rd,Stallings,28104
9051664,801 S  Hayne Street,Monroe,28110
9051843,402 East Park Drive,Monroe,28112
9051990,108 East Elm Street,Wingate,28174
9054245,1112 Fairley Ave,Monroe,28110
9055077,1812 Walk Up Avenue,Monroe,28110
9055078,200 Mcdonald Street,Waxhaw,28173
9055094,301 Bivens St,Wingate,28174
9055096,200 Education Street,Indian Trail,28110
9055097,4511 Unionville Road,Monroe,28110
9055099,110 Potter Road South,Monroe,28110
9055108,6701 Indian Trail-Fairview Road,Indian Trail,28079
9055110,1204 Sikes Mill Road,Monroe,28110
9055115,3005 Ruben Road,Monroe,28112
9059000,2900 Walkup Avenue,Monroe,28110
9059002,2500 Arnold Drive,Monroe,28110
9059006,2603 Goldmine Road,Monroe,28110
9059009,732 Indian Trail Fairview Road,Indian Trail,28079
91000032,104 Keene Street,Henderson,27536
91000043,913 Royster Jackson Road,Middleburg,27556
91000057,140 South Carroll Ave,Middleburg,27556
91000062,104 Carolyn Ct,Henderson,27536
91000119,46 Lynnbank Rd,Kittrell,27544
91000120,420 Dick Faines Rd,Henderson,27536
91000129,256 Davis St,Henderson,27536
91000156,27 Coyote Court,Henderson,27537
91000179,812 North Beckford Drive,Henderson,27536
91000184,300 Ranes Drive,Henderson,27536
91000224,363 South Lynnbank Road,Henderson,27537
91000246,1574 Kelly Road,Henderson,27537
91000248,83 South Oakwood Lane,Henderson,27537
91000249,155 Glenda's Lane,Henderson,27537
91000253,2941 Glebe Road,Henderson,27537
91000254,1300 Stewart Farm Road,Henderson,27537
91000282,226 Orville Street,Henderson,27536
91000285,489 Fern Lane,Henderson,27537
91000009,475 J P Taylor Road,Henderson,27537
91000041,200 Poplar Creek Rd,Henderson,27536
91000094,905 Americal Rd,Henderson,27536
91000113,155 Industry Drive,Henderson,27536
91000163,700 Vance Academy Road,Henderson,27537
91000188,180 Franklin Lane,Henderson,27537
91000194,987 Carver School Road,Henderson,27537
91000195,6655 Broad Street,Henderson,27537
91000198,1600 S Garnett Street,Henderson,27536
91000199,150 Lanning Road,Henderson,27537
91000200,10199 Nc 39 Highway N,Henderson,27536
91000203,855 Adams Street,Henderson,27536
91000204,311 Hawkins Drive,Henderson,27536
91000205,204 Beckford Dr,Henderson,27536
91000211,4800 Raleigh Road,Kittrell,27544
91000212,305 Carey Chapel Raod,Henderson,27537
91000220,705 Alexander Ave,Henderson,27536
91000245,2025 N Garnett Street,Henderson,27536
91000255,583 Old Country Home Road,Henderson,27536
91000263,621 N Garnett Street,Henderson,27536
91000271,309 Mt Carmel Church Road,Henderson,27537
91000292,930 South Carolina Avenue,Henderson,27536
91000295,164 Burwell Avenue,Henderson,27536
9151117,1380 Chavis Rd,Kittrell,27544
9155028,492 Ridgecrest Trail,Henderson,27536
9155037,1875 Gun Club Rd,Henderson,27536
9155040,420 Red Oak Road,Henderson,27537
9155043,1704 Raleigh Road,Henderson,27536
9155056,53 Brookhaven Court,Henderson,27536
92000022,102 Oakland Road,Apex,27539
92000099,8716 Hiddenview Ct,Raleigh,27613
92000175,206 Leeward Ct,Cary,27511
92000209,12500 Waterman Dr,Raleigh,27614
92000301,209 W  Glenn Street,Zebulon,27597
92000449,310 Trimble Ave,Cary,27511
92000515,202 Red Field Street,Cary,27513
92000607,2417 Skyline Drive,Garner,27529
92000660,2508 Glascock St,Raleigh,27610
92000748,2324 Stone Pine Drive,Raleigh,27603
92000760,920 Cooper Rd,Raleigh,27610
92000765,2705 Adcox Place,Raleigh,27610
92000783,6013 Bur Trail,Raleigh,27616
92000807,6501 Hammersmith Drive,Raleigh,27613
92000928,111 Satterwhite Drive,Knightdale,27545
92000945,2409 Lemuel Drive,Raleigh,27615
92001006,4313 Ryegate Drive,Raleigh,27604
92001060,2816 Basswood Dr,Raleigh,27610
92001166,106 Thomas Place,Knightdale,27545
92001185,2115 Charny Dr,Raleigh,27604
92001206,2741 Community Dr,Raleigh,27610
92001217,902 Wellstone Cir,Apex,27502
92001233,103 Deerwalk Ct,Cary,27513
92001267,2111 Glassville Ct,Raleigh,27604
92001277,7320 Fribourg Ct,Wendell,27591
92001338,8105 Farmlea Circle,Raleigh,27616
92001372,2909 Earth Drive,Apex,27539
92001395,5704 Sherrif Place,Raleigh,27610
92001476,1941 Carthage Circle,Raleigh,27604
92001491,2508 Baney Court,Raleigh,27610
92001516,3321 Friar Tuck Road,Raleigh,27610
92001531,3673 Wickersham Way,Raleigh,27604
92001572,609 Glen Mill Court,Raleigh,27606
92001612,420 Cayman Ave,Holly Springs,27540
92001628,4741 Grand Cypress Court,Raleigh,27604
92001637,1814 Misty Hollow Lane,Apex,27502
92001646,500 Coleman Street,Raleigh,27610
92001680,228 Billingrath Turn Lane,Cary,27519
92001682,4601 Ryegate Drive,Raleigh,27604
92001689,1400 Rock Dr,Raleigh,27610
92001708,2329 Holiday Drive,Raleigh,27610
92001743,2700 Cabocban Diamond Ct,Raleigh,27610
92001757,209 Gatewood Drive,Garner,27529
92001800,5612 Preston Pl,Raleigh,27604
92001902,7960 Smith Road,Apex,27539
92001990,4728 Cardinal Grove Blvd,Raleigh,27616
92001996,8701 Hidden View Court,Raleigh,27613
92002036,2131 Charny Drive,Raleigh,27604
92002046,1108 Aaron Drive,Raleigh,27610
92002049,1124 Woodlands Creekway,Apex,27502
92002076,2836 Orchard Trace Way,Raleigh,27610
92002163,2733 Moorsfield Court,Raleigh,27604
92002215,1014 Edinburgh Downs Lane,Apex,27502
92002237,5526 Newberry Drive,Raleigh,27609
92002246,3021 Polanski Drive,Wake Forest,27587
92002261,335 Dogwood Creek Place,Fuquay-Varina,27526
92002267,1600 Woodfox Court,Raleigh,27610
92002342,308 Marble Glow Ct,Cary,27519
92002355,3933 Crowfield Drive,Raleigh,27610
92002378,3075 Bracey Pl,Raleigh,27610
92002385,106 Broughton Street,Garner,27529
92002401,736 Highwater Place,Fuquay-Varina,27526
92002439,100 Orvis Drive,Holly Springs,27540
92002445,1817 Winway Drive,Raleigh,27610
92002497,5508 Rock Quarry Road,Raleigh,27610
92002505,1600 Sycamore Drive,Garner,27529
92002537,8826 Elizabeth Bennet Place,Raleigh,27616
92002614,3619 Rivermist Dr,Raleigh,27610
92002618,2717 Plainfield Circle,Raleigh,27610
92002620,4704 Grand Cypress Court,Raleigh,27604
92002633,108 Carla Court,Cary,27513
92002654,1139 Theloniouse,Raleigh,27610
92002655,420 Cedar Hill Lane,Raleigh,27609
92002664,2952 Claremont Road,Raleigh,27608
92002680,4101 Pin Oak Road,Raleigh,27604
92002687,4500 Emmit Drive,Raleigh,27604
92002721,301 South East Maynard Road,Cary,27511
92002752,205 Woods Run,Knightdale,27545
92002803,2204 Shinnwyck Court,Raleigh,27604
92002822,1516 Crag Burn Lane,Raleigh,27604
92002834,5875 Sparrows Nest Way,Wendell,27591
92002843,1602 Hayesville Drive,Fuquay-Varina,27526
92002853,1529 Beacon Valley Drive,Raleigh,27604
92002883,103 Mayodan Dr,Cary,27511
92002902,3919 Griffis Glen Drive,Raleigh,27610
92002903,3328 Blue Ridge Rd,Raleigh,27612
92002907,5003 Casa Del Rey Drive,Raleigh,27616
92002971,2812 Dancer Court,Raleigh,27610
92002996,1422 Fairfax Woods Drive,Apex,27502
92003012,621 Sweet Laurel Lane,Apex,27523
92003027,1514 Beichler Road,Garner,27529
92003066,409 Tanner Dr,Raleigh,27610
92003070,1225 Somerset Road,Raleigh,27610
92003131,3429 Tunas Street,Raleigh,27616
92003143,224 Stablegate Drive,Cary,27513
92003162,1140 Thelonious Drive,Raleigh,27610
92003187,5532 Keowee Way,Raleigh,27616
92003199,5516 Ocracoke Court,Raleigh,27610
92003202,2204 Walden Creek Drive,Apex,27523
92003210,4120 Viewmont Drive,Raleigh,27610
92003231,216 Zircon Lane,Knightdale,27545
92003236,5147 Twelvepole Dr,Raleigh,27616
92003244,1532 Hodge Road,Knightdale,27545
92003248,3205 Groveshire Drive,Raleigh,27616
92003251,1540 Pebble Ridge Drive,Raleigh,27610
92003265,207 N State Street,Raleigh,27601
92003279,3012 Riverbrooke Drive,Raleigh,27610
92003282,1601 Quiet Oaks Road,Knightdale,27545
92003285,106 Crystal Court,Cary,27513
92003290,112 Romaine Court,Cary,27513
92003292,5324 Baywood Forest,Knightdale,27545
92003296,1208 Flanders Street,Garner,27529
92003319,6804 Erin Court,Raleigh,27615
92003326,4342 Bay Rum Lane,Raleigh,27610
92003333,836 Nightshade Way,Raleigh,27610
92003341,1506 Mark Massengill Drive,Raleigh,27610
92003343,3609 Eastern Branch Road,Raleigh,27610
92003370,135 Oakton Ridge Place,Garner,27529
92003388,401 Seaton Drive,Fuquay-Varina,27526
92003395,102 Quartermaine Court,Cary,27513
92003410,505 Leacroft Way,Morrisville,27560
92003412,316 Reezy Lane,Wake Forest,27587
92003424,1910 White Dogwood Road,Apex,27502
92003431,101 Malmedy Drive,Holly Springs,27540
92003435,1115 Tarbert Court,Cary,27511
92003436,1109 Kingston Grove Drive,Cary,27519
92003443,204 Crestfield Drive,Fuquay-Varina,27526
92003444,3305 Marcony Way,Raleigh,27610
92003464,1329 Ujamaa Drive,Raleigh,27610
92003465,1201 Zelton Way,Raleigh,27610
92003469,3715 Amistad Lane,Raleigh,27610
92003470,3201 Steiner Trail,Raleigh,27610
92003477,4908 Stonewood Pines Drive,Knightdale,27545
92003489,3529 Greywood Drive,Raleigh,27604
92003496,817 Gayle Circle,Cary,27513
92003497,3312 Sunbright Lane,Raleigh,27610
92003500,4901 Alenja Lane,Raleigh,27616
92003501,5100 Heather Ridge Lane,Raleigh,27610
92003502,706 Sandra Street,Garner,27529
92003503,1010 West Saint Julian Place,Apex,27502
92003514,5536 Teversham Way,Cary,27519
92003516,2112 Balboa Road,Raleigh,27603
92003531,521 Henmore Brook Dr,Cary,27519
92003544,4321 Hilltop Needmore Rd,Fuquay-Varina,27526
92003547,6108 Oak Forest Drive,Raleigh,27616
92003550,411 Devonhall Lane,Cary,27518
92003551,211 Mintawood Court,Cary,27519
92003553,5005 Whisper Court,Raleigh,27616
92003554,1501 Glenwater Dr,Raleigh,27519
92003557,1206 Highland Trail,Cary,27511
92003563,5416 Fieldcross Ct,Raleigh,27610
92003565,137 Williston Way,Cary,27519
92003570,4145 Tensity Drive,Raleigh,27604
9205324,410 E  Chatham St,Apex,27502
9207251,409 Lakeside Drive,Garner,27529
9207556,4504 Rockwood Drive,Raleigh,27612
9207658,817 Union St,Cary,27511
92000015,614 Griffis Street,Cary,27511
92000100,615 Mack Todd Road,Zebulon,27597
92000146,1399 N  Harrison Ave,Cary,27513
92000196,3000 Rock Quarry Road,Raleigh,27610
92000200,4204 Jacqueline Lane,Raleigh,27616
92000206,9003 Weston Parkway,Cary,27513
92000221,5010 Fort Sumter Road,Raleigh,27606
92000282,1020 Penselwood Drive,Raleigh,27604
92000412,2217 New Bern Ave,Raleigh,27610
92000454,314 Chapanoke Rd,Raleigh,27603
92000485,10200 Strickland Road,Raleigh,27615
92000489,100 Lumpkin St,Raleigh,27610
92000571,101 Endeavor Way,Cary,27513
92000584,1509 Foxwood Drive,Garner,27529
92000605,2215 West Millbrook Rd,Raleigh,27612
92000632,6215 Litchford Rd,Raleigh,27615
92000681,10030 Durant Road,Raleigh,27614
92000688,8516 Old Leadmine Road,Raleigh,27615
92000691,2904 Barwell Road,Raleigh,27610
92000707,202 Treybrooke Dr,Morrisville,27560
92000714,907 North State Street,Raleigh,27604
92000717,8504 Harps Mill Rd,Raleigh,27615
92000754,3821 Nw Cary Parkway,Cary,27513
92000767,7441 White Oak Rd,Garner,27529
92000768,7441 White Oak Rd,Garner,27529
92000815,4905 Western Blvd,Raleigh,27606
92000816,221 East Six Forks Road,Raleigh,27609
92000817,2912 Brentwood Road,Raleigh,27604
92000836,2051 Shepherd Vineyard Drive,Apex,27502
92000840,1020 Jones Dairy Rd,Wake Forest,27587
92000860,800 Corporate Center Dr,Raleigh,27607
92000861,3116 Blue Ridge Road,Raleigh,27612
92000894,1801 Spring Forest Rd,Raleigh,27615
92000910,4905 Burlington Mills Rd,Rolesville,27571
92000961,316 S King Charles Rd,Raleigh,27610
92000990,2721 Renfrow Road,Raleigh,27603
92001000,524 Sunnybrook Road,Raleigh,27610
92001015,5617 Sunset Lake Rd,Holly Springs,27540
92001035,4001 Spring Forest Rd,Raleigh,27616
92001042,200 Dancers Pointe Ln,Cary,27518
92001095,150 Towne Village Drive,Cary,27513
92001102,400 Earp St,Holly Springs,27540
92001117,616 Hadley Road,Raleigh,27610
92001128,6941 Hilburn Dr,Raleigh,27613
92001132,123 Bright Beginning Way,Cary,27519
92001134,800 Weston Parkway,Cary,27513
92001196,130 Towne Village Dr,Cary,27513
92001201,2414 Kennington Rd,Raleigh,27610
92001202,9420 Six Forks Rd,Raleigh,27615
92001241,916 Rock Quarry Rd Suite 101,Raleigh,27610
92001245,5501 Avent Ferry Road,Raleigh,27606
92001249,7100 Holly Springs Road,Raleigh,27606
92001250,509 S Person St,Raleigh,27601
92001261,2614 Fairway Drive,Raleigh,27603
92001262,1305 Glenwood Ave,Raleigh,27605
92001264,300 Se Cary Parkway,Cary,27511
92001283,10741 Forest Pines Drive,Raleigh,27614
92001305,5105 Old Poole Rd,Raleigh,27610
92001322,250 Cornerstone Drive,Cary,27519
92001325,2500 Highstone Road,Cary,27519
92001346,2100 North Hills Dr,Raleigh,27612
92001374,3330 Idlewood Village Dr,Raleigh,27610
92001401,120 West Hargett,Raleigh,27601
92001413,322 E Cabarrus St,Raleigh,27601
92001426,101 Arbor Creek Dr,Holly Springs,27540
92001437,1020 Todd Road,Knightdale,27545
92001438,568 E Lenoir Street Suite 115,Raleigh,27601
92001441,722 Shelley Road,Raleigh,27609
92001451,5511 Avent Ferry Road,Raleigh,27606
92001480,131 Lattner Court,Morrisville,27560
92001583,201 Morrisville Square Way,Morrisville,27560
92001611,610 Raymond Drive,Wendell,27591
92001651,55 Liles Dean Rd,Wendell,27591
92001678,6523 Johnson Pond Road,Fuquay-Varina,27526
92001703,102 Ymca Drive,Cary,27513
92001751,501 S Boylan Avenue,Raleigh,27603
